"author","title","time","numberComments","numberofWords","CurrentAffairs","Education","Music","Philosophy","PoliticalScience","Science","History","Law","Games","Books","FoodandDrink","DataSource","WebTech"
"Tyler Cowen","Do demographic changes matter for financial market returns?",2011-05-11,2,241,0,0,0,0,0,0,1,0,0,0,0,1,0
"Tyler Cowen","*Dance of the Furies*",2011-05-11,6,325,0,0,0,0,1,0,1,0,0,1,0,0,0
"Tyler Cowen","The EU is to end passport-free travel?",2011-05-12,3,115,1,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","France fact of the day",2011-05-12,5,54,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Lancaster, PA bleg",2011-05-12,4,22,0,1,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2011-05-12,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Government",2011-05-12,NA,21,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","The new Edge symposium",2011-05-12,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Changing Body*",2011-05-12,1,290,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Russia restaurant fact of the day",2011-05-13,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-13,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new argument against financial innovation",2011-05-13,2,389,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Can one change one\u2019s mind on the health care mandate?",2011-05-13,6,368,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Next Convergence*",2011-05-13,1,269,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","What makes you an economist?",2011-05-14,14,181,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-14,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Outsider Art*",2011-05-14,NA,147,0,0,0,0,0,0,0,0,0,1,0,0,0
"Alex Tabarrok","Simple Interventions that Work",2011-05-14,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2011-05-14,NA,10,0,0,0,0,0,1,0,0,0,1,0,0,0
"Tyler Cowen","Sentences to ponder",2011-05-14,3,38,1,1,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Tight labor markets",2011-05-14,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","They should have started selling it a while ago",2011-05-15,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-15,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Who are the favorite economic thinkers, journals, and blogs?",2011-05-15,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","New World Bank blog on project impact evaluations",2011-05-16,NA,28,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-16,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A few thoughts on the debt ceiling",2011-05-16,14,400,1,0,0,0,1,0,0,0,0,0,0,0,0
"Alex Tabarrok","Hemp for Victory",2011-05-16,1,126,0,0,0,0,0,0,1,0,0,0,0,1,0
"Tyler Cowen","Facts about health care coverage",2011-05-16,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Three (unrelated?) points about stagnation",2011-05-16,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","China facts of the day",2011-05-17,4,66,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Words of wisdom",2011-05-17,6,92,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Great Stagnation* (Retrogression)",2011-05-17,2,102,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","\u201cGoogle plays the yield curve\u201d",2011-05-17,5,346,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-17,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The offshore bias in U.S. manufacturing",2011-05-17,1,351,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Sentences to ponder",2011-05-18,5,87,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Supply curves slope upward, installment #1438",2011-05-18,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-18,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*A Convergence of Civilizations*",2011-05-18,1,385,0,0,0,0,0,0,0,0,0,1,0,1,0
"Tyler Cowen","Vance isn\u2019t sure if this article is a parody or not",2011-05-18,8,250,0,1,0,0,0,0,0,0,1,0,1,0,0
"Tyler Cowen","Kasparov on meta-rationality, the longer article is on Bobby Fischer",2011-05-18,1,153,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","The British would never think of this",2011-05-19,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0
"Alex Tabarrok","More Assorted Links",2011-05-19,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-19,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Quotations from Paul Valery",2011-05-19,1,41,0,0,0,1,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Scenes from the Class Struggle",2011-05-19,10,161,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What do we know about population and technological progress?",2011-05-19,2,677,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Japan slides into recession",2011-05-19,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Star Children: Return to Home",2011-05-20,4,410,1,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Tunisia fact of the day",2011-05-20,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2011-05-20,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Further evidence that it\u2019s not just about wage stickiness",2011-05-20,8,194,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Declaration of Independents*",2011-05-20,5,353,0,0,0,1,1,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2011-05-21,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Advice on how to publish in economics journals",2011-05-21,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Incentives, installment #1438",2011-05-21,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The wisdom of Josh Barro",2011-05-21,5,434,0,0,0,0,1,1,0,0,1,0,0,0,0
"Tyler Cowen","Opportunity cost",2011-05-22,2,110,0,1,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-22,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Which non-miniature country has the largest percentage of foreign-born residents?",2011-05-22,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","*1493*",2011-05-22,3,399,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Sentences to ponder",2011-05-23,1,71,0,0,0,1,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Just \u201cThe Seen,\u201d not The Unseen \u2014 how well did the fiscal stimulus do?",2011-05-23,6,227,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-23,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Do our intuitions about deadweight loss break down at very small scales?",2011-05-23,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","John Delaney passes away",2011-05-24,4,48,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-24,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Your Better Life Index",2011-05-24,6,103,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Questions that are rarely asked",2011-05-24,7,49,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Brazil-Bolivia border",2011-05-24,NA,116,0,0,0,0,0,1,1,0,0,0,1,0,0
"Tyler Cowen","Crime is falling, still",2011-05-24,14,398,1,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","Bob Dylan\u2019s 70th birthday",2011-05-24,4,236,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Open entry schools, the university as forum",2011-05-25,6,222,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Spencer Scholarship plan",2011-05-25,2,257,0,1,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-25,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","SWORD for Peer Grading",2011-05-25,2,243,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What if all the HFTers run away from the market?",2011-05-25,5,314,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Which searches are correlated with searching for \u201ceconomics\u201d?",2011-05-26,2,63,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Price discrimination",2011-05-26,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-26,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been putting down",2011-05-26,NA,146,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","What is the economic value of the internet?",2011-05-26,4,515,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why not let the dead pay for Medicare?",2011-05-26,16,141,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","As long as we are on medieval topics\u2026",2011-05-27,1,241,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Single serving levees, the modern medieval world",2011-05-27,4,26,0,0,0,0,1,0,0,0,1,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-27,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Katrina\u2019s Silver Lining",2011-05-27,6,531,0,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Profile of Tyler",2011-05-27,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Remembering the past",2011-05-27,NA,74,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Eski\u015fehir bleg",2011-05-28,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Midnight in Paris*",2011-05-28,1,271,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sentences to ponder",2011-05-28,6,149,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Am I in a Dutch novel?",2011-05-28,1,156,0,0,0,0,0,0,0,0,0,1,1,0,0
"Tyler Cowen","Assorted links",2011-05-29,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","In praise of driverless cars, don\u2019t regulate them into oblivion",2011-05-29,13,488,0,0,0,0,0,0,0,1,0,0,0,0,0
"Alex Tabarrok","[<del>Life, Liberty and the Pursuit of Happiness</del>]",2011-05-29,18,74,1,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-29,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Caplan citing Harford",2011-05-30,NA,52,0,0,0,0,1,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-30,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Do \u201cgifted and talented\u201d sections improve educational outcomes?",2011-05-30,2,242,0,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Economist Alarm Clock",2011-05-30,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","The licensing of witches",2011-05-30,1,150,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Glasgow markets in everything",2011-05-31,2,242,0,0,0,0,0,0,0,1,1,0,0,0,0
"Tyler Cowen","Assorted links",2011-05-31,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Cowards",2011-05-31,4,231,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Radical claims about recalculation",2011-05-31,5,416,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Catania and Siracusa bleg",2011-05-31,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What is on the horizontal \u201cQ\u201d axis of this female demand curve?",2011-05-31,4,358,0,1,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Does this technique reliably increase your fluid intelligence?",2011-06-01,2,232,0,1,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-01,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What is the evidence on whether cell phones can cause cancer?",2011-06-01,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Long Term Trends in Homicide Rates",2011-06-01,5,254,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","The culture that is Taco Bell (cheap chalupas edition)",2011-06-01,5,487,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","China barter market regret of the day",2011-06-02,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Questions that are rarely asked",2011-06-02,1,59,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2011-06-02,NA,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","George Selgin and Kurt Schuler are now blogging",2011-06-02,NA,10,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Should it be illegal to park facing the wrong way?",2011-06-02,8,447,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","All Watched Over By Machines of Loving Grace",2011-06-02,2,113,0,1,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The \u201cNew Monetary Economics\u201d is alive and well",2011-06-02,3,689,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The 1937-1938 contraction",2011-06-03,3,208,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-03,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Zero Marginal Product (ZMP) workers",2011-06-03,5,24,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Not the most controversial paragraph in the book",2011-06-03,10,60,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","When does greater inequality lead to greater redistribution?",2011-06-03,3,263,0,0,0,0,1,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Global War on Drugs has Failed",2011-06-04,13,346,1,1,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","*Claude L\xe9vi-Strauss: The Poet in the Laboratory*",2011-06-04,NA,132,0,0,0,1,0,0,0,0,0,1,0,0,0
"Tyler Cowen","*Pox: An American History*, by Michael Willrich",2011-06-04,NA,176,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2011-06-05,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Venezuela prison quotation of the day",2011-06-05,NA,93,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","China at the frontier",2011-06-05,NA,180,1,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","The North Korean global happiness index",2011-06-05,3,119,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","A prediction market for climate outcomes?",2011-06-05,3,468,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Markets in everything",2011-06-06,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","David Henderson on Medicare price controls",2011-06-06,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-06,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Sentence of the Day",2011-06-06,9,45,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","My TEDx talk on The Great Stagnation",2011-06-06,1,28,0,1,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The laws and judgments that are French",2011-06-06,2,118,0,0,0,0,0,0,0,1,0,0,0,0,1
"Tyler Cowen","Peter Diamond withdraws his name",2011-06-06,7,146,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Pet markets in everything the value of affiliation",2011-06-06,NA,295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Further assorted links",2011-06-07,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The next Fed nominee",2011-06-07,9,323,0,0,0,0,1,0,0,0,1,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-07,NA,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new British university model?",2011-06-07,3,201,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Austan Goolsbee is leaving the CEA",2011-06-07,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Real per capita growth in government revenue over the preceding ten-year period",2011-06-07,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Archimedean axiom",2011-06-07,2,267,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Siracusa and Ortigia",2011-06-08,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-08,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Great (Male) Stagnation",2011-06-08,13,467,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","What do the laws against driverless cars look like?",2011-06-08,9,242,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What happens if you respond to spam?",2011-06-08,2,184,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Austro-Afghanistan business cycle theory",2011-06-09,2,46,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Plato visits Sicily and Siracusa",2011-06-09,NA,227,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","1946 Chinese painting auctions for $65 million",2011-06-09,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Antibiotic resistance",2011-06-09,3,302,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-09,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The furor over the new British college",2011-06-09,1,116,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Which is the more important headline?",2011-06-09,8,90,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Unified Growth Theory*, by Oded Galor",2011-06-09,NA,399,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2011-06-10,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Assorted Links",2011-06-10,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","India\u2019s Voluntary City",2011-06-10,11,1056,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","T-bills as a substitute for financial regulation",2011-06-10,4,338,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The new preface from TGS",2011-06-10,1,139,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Assorted links",2011-06-11,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything",2011-06-11,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Bryan Caplan vs. Amy Chua debate",2011-06-11,3,113,0,1,0,1,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Czech markets in everything",2011-06-11,NA,121,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Words of wisdom",2011-06-11,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","\u201cIt is too soon to tell\u201d \u2014 the real story China fact of the day",2011-06-11,1,259,0,1,0,0,1,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-12,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Loyalty filters",2011-06-12,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Surprising Beach Reading",2011-06-12,5,83,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Why is recorded, non-live sports so boring to watch?",2011-06-12,5,229,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","My favorite things Hungary",2011-06-12,7,495,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The silent ongoing run on Greek banks",2011-06-13,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Uh-oh",2011-06-13,2,137,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-13,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How to cut government spending",2011-06-13,14,402,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Jeff Madrick\u2019s *Age of Greed*",2011-06-13,1,299,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","\u201cWhat Lessons for Economic Development Can We Draw from the Champagne Fairs?\u201d",2011-06-14,1,153,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-14,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Drug Shortages",2011-06-14,11,623,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A defense of Hungarian economic policies and prospects",2011-06-14,2,389,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Favorite Hungarian composers",2011-06-14,1,287,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-15,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Ralph Waldo Emerson on books",2011-06-15,1,151,0,0,0,1,0,0,0,0,0,1,0,0,0
"Alex Tabarrok","Your Favorite Things Jerusalem",2011-06-15,5,45,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Another look at why both AD and AS matter",2011-06-15,4,438,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","An outline of Austro-Chinese business cycle theory",2011-06-15,NA,195,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sentences to ponder",2011-06-15,NA,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Assorted Links",2011-06-16,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Murder markets in everything",2011-06-16,NA,144,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-16,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","\u201cAgitated honeybees exhibit pessimistic cognitive bias\u201d",2011-06-16,NA,264,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","From the comments",2011-06-16,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is information technology a general purpose technology?",2011-06-16,2,206,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Health care queuing: this will get worse",2011-06-16,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Richard Bury spam markets in everything \u201cof making books there is no end\u201d",2011-06-17,2,151,0,0,0,0,0,0,0,0,0,1,0,0,1
"Tyler Cowen","Conceptually, there is a lot at stake here",2011-06-17,7,85,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","How a country pulls up even?",2011-06-17,NA,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-17,NA,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Not From the Onion",2011-06-17,9,435,1,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Anadolu University",2011-06-17,NA,164,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","From a reader",2011-06-17,NA,103,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Markets in everything",2011-06-18,NA,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Yana requests a Moab food bleg",2011-06-18,2,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2011-06-18,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Symphony orchestras and sectoral shifts",2011-06-18,4,356,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-19,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Police dogs can distinguish identical twins",2011-06-19,2,201,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Paul Krugman picks five books",2011-06-19,6,25,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Sorted Turkish links",2011-06-19,1,302,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Assorted links",2011-06-20,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*How U.S. Economists Won World War II*",2011-06-20,1,190,0,0,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","There will be a new Steven Pinker book",2011-06-20,1,39,0,0,0,0,0,0,0,1,0,1,0,0,0
"Tyler Cowen","The culture that is China (Austria)",2011-06-20,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why so many cave dwellings in Cappadocia?",2011-06-20,NA,205,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","The Bitcoin crash",2011-06-20,8,116,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","It took me a while to realize this is not satire",2011-06-21,6,153,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","From the Richmond Fed, on structural unemployment",2011-06-21,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-21,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How would a Greek transition out of the euro go?",2011-06-21,6,468,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Nevada passes law authorizing driverless cars (!)",2011-06-23,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Greece fact of the day",2011-06-23,4,118,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Assorted links",2011-06-23,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Stuff I failed to blog while traveling",2011-06-23,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Shimon Peres on Foreign Aid",2011-06-23,4,245,1,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Electric Cars in Israel",2011-06-23,8,258,0,0,0,0,0,1,0,0,0,0,0,0,0
